Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Type,Age_Group,Gender,City,State,Region,Sales_Executive,Product_ID,Category,Sub Category,Product_Name,Unit_Price,Quantity,Discount Percentage,Sales,Cost,Profit,Payment_Mode,Delivery_Days,Customer Rating,Returned
ORD105067,14-Mar-24,18-Mar-24,C1042,Customer 43,New,36-45,Female,Panaji,Goa,West,Executive 16,P1121,Grocery,Rice,Rice Model 1,30552,2,5,58048.8,31382.7,"$26,666.1",UPI,11,5,Yes
ORD105204,21-Jun-25,30-Jun-25,C1011,Customer 12,Returning,46-60,Male,New Delhi,Delhi,North,Executive 20,P1127,Grocery,Rice,Rice Model 7,34983,4,0,139932,109403.07,"$30,528.93",UPI,8,5,Yes
ORD105344,07-Dec-24,08-Dec-24,C1019,Customer 20,Returning,46-60,Female,Kolkata,West Bengal,East,Executive 16,P1128,Grocery,Rice,Rice Model 8,12029,1,35,7818.85,9599.7,"($1,780.85)",UPI,3,5,Yes
ORD105385,03-Jan-25,11-Jan-25,C1035,Customer 36,Returning,18-25,Female,Nagpur,Maharashtra,West,Executive 18,P1124,Grocery,Rice,Rice Model 4,4164,2,20,6662.4,5533.97,"$1,128.43",Net Banking,6,5,Yes
ORD105807,03-Oct-25,13-Oct-25,C1029,Customer 30,New,46-60,Female,Pune,Maharashtra,West,Executive 15,P1121,Grocery,Rice,Rice Model 1,9960,8,15,67728,47460.83,"$20,267.17",Credit Card,3,5,No
ORD105829,03-Feb-25,06-Feb-25,C1038,Customer 39,New,46-60,Female,Lucknow,Uttar Pradesh,North,Executive 9,P1125,Grocery,Rice,Rice Model 5,43244,8,35,224868.8,264273.78,"($39,404.98)",Credit Card,1,5,Yes
ORD106079,06-Aug-24,07-Aug-24,C1043,Customer 44,New,46-60,Female,Gurugram,Haryana,North,Executive 4,P1128,Grocery,Rice,Rice Model 8,16370,2,15,27829,21417.51,"$6,411.49",UPI,10,5,No
ORD106257,26-Oct-25,30-Oct-25,C1036,Customer 37,New,46-60,Male,Raipur,Chhattisgarh,West,Executive 18,P1126,Grocery,Rice,Rice Model 6,25872,4,10,93139.2,92027.14,"$1,112.06",UPI,1,5,Yes
ORD106567,09-Sep-24,14-Sep-24,C1016,Customer 17,Returning,36-45,Male,Mumbai,Maharashtra,West,Executive 5,P1122,Grocery,Rice,Rice Model 2,41767,5,50,104417.5,137354.38,"($32,936.88)",UPI,7,5,No
ORD106751,12-Jan-24,16-Jan-24,C1016,Customer 17,Returning,36-45,Male,Panaji,Goa,West,Executive 9,P1128,Grocery,Rice,Rice Model 8,29395,2,30,41153,55247.55,"($14,094.55)",UPI,5,5,Yes
ORD107012,19-Jun-25,21-Jun-25,C1043,Customer 44,New,46-60,Male,Gurugram,Haryana,North,Executive 19,P1123,Grocery,Rice,Rice Model 3,47862,4,0,191448,127575.78,"$63,872.22",UPI,5,5,No
ORD107145,18-Jan-25,28-Jan-25,C1045,Customer 46,Returning,46-60,Male,Jaipur,Rajasthan,North,Executive 18,P1126,Grocery,Rice,Rice Model 6,17936,7,50,62776,106727.1,"($43,951.1)",UPI,11,5,Yes
ORD107253,24-Mar-25,01-Apr-25,C1036,Customer 37,New,36-45,Female,Ranchi,Jharkhand,East,Executive 1,P1126,Grocery,Rice,Rice Model 6,1338,10,0,13380,11661.96,"$1,718.04",UPI,5,5,Yes
ORD107285,15-Oct-24,20-Oct-24,C1012,Customer 13,Returning,46-60,Male,Bhubaneswar,Odisha,East,Executive 9,P1122,Grocery,Rice,Rice Model 2,7443,7,50,26050.5,34076.85,"($8,026.35)",Net Banking,11,5,No
ORD107365,12-Sep-24,13-Sep-24,C1020,Customer 21,New,18-25,Female,Mysuru,Karnataka,South,Executive 19,P1124,Grocery,Rice,Rice Model 4,28928,3,25,65088,55215.71,"$9,872.29",UPI,3,5,Yes
ORD107383,27-Mar-24,02-Apr-24,C1032,Customer 33,Returning,36-45,Female,Noida,Uttar Pradesh,North,Executive 7,P1121,Grocery,Rice,Rice Model 1,5427,8,10,39074.4,29218.13,"$9,856.27",Net Banking,9,5,No
ORD107434,10-Oct-24,15-Oct-24,C1012,Customer 13,Returning,46-60,Female,Ludhiana,Punjab,North,Executive 7,P1127,Grocery,Rice,Rice Model 7,1223,7,50,4280.5,7199.7,"($2,919.2)",Cash,6,5,No
ORD107583,11-Sep-25,16-Sep-25,C1047,Customer 48,New,36-45,Male,Raipur,Chhattisgarh,West,Executive 14,P1121,Grocery,Rice,Rice Model 1,43356,4,10,156081.6,108170.95,"$47,910.65",Cash,3,5,No
ORD107657,26-Jan-25,04-Feb-25,C1014,Customer 15,New,36-45,Male,Raipur,Chhattisgarh,West,Executive 3,P1126,Grocery,Rice,Rice Model 6,46781,9,15,357874.65,395862.24,"($37,987.59)",Cash,6,5,No
ORD107687,09-Feb-24,19-Feb-24,C1015,Customer 16,Returning,18-25,Female,Hyderabad,Telangana,South,Executive 18,P1121,Grocery,Rice,Rice Model 1,23863,1,20,19090.4,13982.83,"$5,107.57",UPI,5,5,No
ORD107776,14-Sep-24,23-Sep-24,C1040,Customer 41,New,26-35,Male,Panaji,Goa,West,Executive 3,P1127,Grocery,Rice,Rice Model 7,30916,2,15,52557.2,43219.03,"$9,338.17",Cash,10,5,Yes
ORD107855,27-Jul-25,30-Jul-25,C1042,Customer 43,New,46-60,Female,Bhubaneswar,Odisha,East,Executive 13,P1124,Grocery,Rice,Rice Model 4,30990,8,50,123960,142092.36,"($18,132.36)",UPI,3,5,No
ORD107925,18-Mar-25,27-Mar-25,C1001,Customer 2,New,18-25,Male,Ludhiana,Punjab,North,Executive 12,P1127,Grocery,Rice,Rice Model 7,12743,3,25,28671.75,33064.24,"($4,392.49)",Cash,12,5,Yes
ORD108217,23-Apr-24,24-Apr-24,C1003,Customer 4,Returning,46-60,Female,Ludhiana,Punjab,North,Executive 15,P1121,Grocery,Rice,Rice Model 1,20672,6,0,124032,71852.39,"$52,179.61",Credit Card,2,5,Yes
ORD108627,07-Apr-24,16-Apr-24,C1043,Customer 44,New,26-35,Female,Ranchi,Jharkhand,East,Executive 11,P1125,Grocery,Rice,Rice Model 5,10594,2,10,19069.2,15831.82,"$3,237.38",Credit Card,3,5,No
ORD108711,25-Feb-25,27-Feb-25,C1030,Customer 31,Returning,18-25,Male,Coimbatore,Tamil Nadu,South,Executive 17,P1124,Grocery,Rice,Rice Model 4,9615,5,15,40863.75,26428.39,"$14,435.36",Cash,12,5,No
ORD108741,26-Jan-25,27-Jan-25,C1000,Customer 1,New,26-35,Female,Nagpur,Maharashtra,West,Executive 2,P1127,Grocery,Rice,Rice Model 7,8241,7,50,28843.5,29802.63,($959.13),Credit Card,9,5,Yes
ORD108819,02-Oct-24,07-Oct-24,C1003,Customer 4,Returning,26-35,Male,Ludhiana,Punjab,North,Executive 18,P1123,Grocery,Rice,Rice Model 3,46664,7,50,163324,303385.27,"($1,40,061.27)",Cash,3,5,Yes
ORD109045,27-Feb-25,04-Mar-25,C1025,Customer 26,New,26-35,Female,Bhubaneswar,Odisha,East,Executive 12,P1124,Grocery,Rice,Rice Model 4,41878,6,35,163324.2,177662.21,"($14,338.01)",Credit Card,8,5,Yes
ORD109052,12-Jan-25,14-Jan-25,C1004,Customer 5,New,26-35,Female,Indore,Madhya Pradesh,West,Executive 3,P1125,Grocery,Rice,Rice Model 5,44298,10,20,354384,354407.29,($23.29),UPI,11,5,No
ORD109221,03-Mar-25,07-Mar-25,C1010,Customer 11,Returning,46-60,Male,Indore,Madhya Pradesh,West,Executive 11,P1123,Grocery,Rice,Rice Model 3,45189,6,5,257577.3,194174.99,"$63,402.31",Net Banking,7,5,Yes
ORD109481,09-Mar-24,11-Mar-24,C1025,Customer 26,New,18-25,Male,Mysuru,Karnataka,South,Executive 6,P1123,Grocery,Rice,Rice Model 3,42883,5,25,160811.25,191298.63,"($30,487.38)",UPI,3,5,No
ORD109484,26-Mar-24,02-Apr-24,C1031,Customer 32,New,18-25,Male,Ludhiana,Punjab,North,Executive 19,P1121,Grocery,Rice,Rice Model 1,18992,3,20,45580.8,43854.53,"$1,726.27",Net Banking,7,5,No
ORD109595,12-Jun-25,21-Jun-25,C1042,Customer 43,New,18-25,Male,New Delhi,Delhi,North,Executive 19,P1127,Grocery,Rice,Rice Model 7,10964,10,50,54820,83491.73,"($28,671.73)",UPI,7,5,No
ORD109672,17-Jul-24,22-Jul-24,C1022,Customer 23,New,36-45,Male,Visakhapatnam,Andhra Pradesh,South,Executive 5,P1128,Grocery,Rice,Rice Model 8,37099,4,5,140976.2,118253.97,"$22,722.23",Net Banking,10,5,Yes
ORD109792,29-Jan-25,30-Jan-25,C1048,Customer 49,Returning,26-35,Female,Guwahati,Assam,East,Executive 19,P1125,Grocery,Rice,Rice Model 5,15016,7,5,99856.4,95947.66,"$3,908.74",Cash,6,5,No
ORD109831,14-Dec-24,16-Dec-24,C1034,Customer 35,New,18-25,Male,Ludhiana,Punjab,North,Executive 16,P1125,Grocery,Rice,Rice Model 5,20452,5,25,76695,76933.72,($238.72),Credit Card,6,5,No
ORD109940,30-May-25,01-Jun-25,C1017,Customer 18,Returning,46-60,Male,Jaipur,Rajasthan,North,Executive 4,P1122,Grocery,Rice,Rice Model 2,2586,2,15,4396.2,4270.46,$125.74,Credit Card,8,5,Yes
ORD109956,28-Feb-24,07-Mar-24,C1008,Customer 9,Returning,36-45,Male,Ranchi,Jharkhand,East,Executive 13,P1124,Grocery,Rice,Rice Model 4,41170,8,25,247020,290871.94,"($43,851.94)",Cash,1,5,Yes
ORD109967,23-Dec-24,25-Dec-24,C1037,Customer 38,Returning,18-25,Male,Panaji,Goa,West,Executive 16,P1128,Grocery,Rice,Rice Model 8,22906,5,10,103077,74742.69,"$28,334.31",UPI,4,5,Yes
ORD109997,14-Aug-25,21-Aug-25,C1049,Customer 50,Returning,46-60,Female,Patna,Bihar,East,Executive 20,P1121,Grocery,Rice,Rice Model 1,49171,6,0,295026,170715.28,"$1,24,310.72",Cash,5,5,Yes
ORD100014,09-Mar-25,18-Mar-25,C1042,Customer 43,Returning,26-35,Male,Lucknow,Uttar Pradesh,North,Executive 2,P1149,Grocery,Tea,Tea Model 5,48317,9,0,434853,363793.24,"$71,059.76",UPI,1,5,No
ORD100174,20-Nov-24,23-Nov-24,C1024,Customer 25,Returning,36-45,Male,Guwahati,Assam,East,Executive 1,P1151,Grocery,Tea,Tea Model 7,4525,1,20,3620,2701.81,$918.19,UPI,7,5,No
ORD100183,25-May-24,30-May-24,C1005,Customer 6,New,26-35,Female,Ludhiana,Punjab,North,Executive 3,P1149,Grocery,Tea,Tea Model 5,6363,9,10,51540.3,45054.64,"$6,485.66",Net Banking,2,5,Yes
ORD100192,12-Aug-25,19-Aug-25,C1022,Customer 23,New,26-35,Male,Raipur,Chhattisgarh,West,Executive 12,P1152,Grocery,Tea,Tea Model 8,1948,6,50,5844,8808.34,"($2,964.34)",Credit Card,8,5,No
ORD100296,17-May-24,22-May-24,C1002,Customer 3,Returning,46-60,Female,Ranchi,Jharkhand,East,Executive 7,P1146,Grocery,Tea,Tea Model 2,12330,9,25,83227.5,71648.49,"$11,579.01",Net Banking,5,5,Yes
ORD100412,24-Dec-25,27-Dec-25,C1031,Customer 32,Returning,26-35,Female,Gurugram,Haryana,North,Executive 4,P1146,Grocery,Tea,Tea Model 2,44338,8,40,212822.4,286749.23,"($73,926.83)",Net Banking,8,5,Yes
ORD100682,27-Jul-25,05-Aug-25,C1004,Customer 5,Returning,46-60,Male,Patna,Bihar,East,Executive 8,P1146,Grocery,Tea,Tea Model 2,8310,9,15,63571.5,63526.75,$44.75,Net Banking,11,5,Yes
ORD100710,24-Dec-24,02-Jan-25,C1014,Customer 15,Returning,18-25,Male,Bhopal,Madhya Pradesh,West,Executive 14,P1150,Grocery,Tea,Tea Model 6,47896,5,25,179610,187039.97,"($7,429.97)",Net Banking,5,5,Yes
ORD100884,22-Aug-24,30-Aug-24,C1044,Customer 45,New,18-25,Male,New Delhi,Delhi,North,Executive 20,P1145,Grocery,Tea,Tea Model 1,1651,8,35,8585.2,8783.37,($198.17),Net Banking,1,5,No
ORD100933,19-Jan-24,26-Jan-24,C1037,Customer 38,New,46-60,Female,Patna,Bihar,East,Executive 11,P1152,Grocery,Tea,Tea Model 8,14707,8,20,94124.8,74726.52,"$19,398.28",UPI,4,5,No
ORD101071,12-Jan-24,15-Jan-24,C1035,Customer 36,Returning,18-25,Female,New Delhi,Delhi,North,Executive 12,P1149,Grocery,Tea,Tea Model 5,49910,4,30,139748,124544.97,"$15,203.03",Credit Card,1,5,Yes
ORD101366,31-Jan-24,07-Feb-24,C1025,Customer 26,New,26-35,Male,Coimbatore,Tamil Nadu,South,Executive 6,P1148,Grocery,Tea,Tea Model 4,44413,1,35,28868.45,26036.95,"$2,831.5",Credit Card,9,5,Yes
ORD101471,16-Jul-25,23-Jul-25,C1015,Customer 16,Returning,26-35,Female,Kolkata,West Bengal,East,Executive 19,P1150,Grocery,Tea,Tea Model 6,49280,6,30,206976,266742.55,"($59,766.55)",Cash,6,5,Yes
ORD101715,03-Feb-25,04-Feb-25,C1032,Customer 33,New,36-45,Male,Bhubaneswar,Odisha,East,Executive 16,P1152,Grocery,Tea,Tea Model 8,17428,2,10,31370.4,31330.67,$39.73,Net Banking,7,5,Yes
ORD101731,16-Dec-25,23-Dec-25,C1000,Unknown Customer,Returning,18-25,Female,Indore,Madhya Pradesh,West,Executive 18,P1152,Grocery,Tea,Tea Model 8,21121,4,15,71811.4,59282.26,"$12,529.14",Cash,2,5,No
ORD101845,07-Apr-25,13-Apr-25,C1036,Customer 37,New,46-60,Male,Indore,Madhya Pradesh,West,Executive 11,P1149,Grocery,Tea,Tea Model 5,42846,9,15,327771.9,352607.64,"($24,835.74)",Cash,11,5,Yes
ORD101914,31-Jan-24,02-Feb-24,C1015,Customer 16,New,26-35,Male,Jaipur,Rajasthan,North,Executive 9,P1152,Grocery,Tea,Tea Model 8,24209,7,0,169463,157798.41,"$11,664.59",UPI,5,5,No
ORD101957,23-Oct-25,31-Oct-25,C1014,Customer 15,Returning,46-60,Female,Guwahati,Assam,East,Executive 10,P1146,Grocery,Tea,Tea Model 2,37914,9,30,238858.2,208480.86,"$30,377.34",Cash,12,5,Yes
ORD102321,07-Oct-25,09-Oct-25,C1006,Customer 7,New,18-25,Male,Ludhiana,Punjab,North,Executive 1,P1148,Grocery,Tea,Tea Model 4,19354,3,50,29031,36417.02,"($7,386.02)",Credit Card,6,5,No
ORD103045,19-May-25,26-May-25,C1015,Customer 16,Returning,18-25,Female,Panaji,Goa,West,Executive 9,P1152,Grocery,Tea,Tea Model 8,30986,2,25,46479,49680.91,"($3,201.91)",Credit Card,11,5,No
ORD103079,22-May-25,01-Jun-25,C1034,Customer 35,Returning,18-25,Male,New Delhi,Delhi,North,Executive 4,P1146,Grocery,Tea,Tea Model 2,33072,3,35,64490.4,83773.66,"($19,283.26)",Cash,5,5,No
ORD103241,05-Jun-25,15-Jun-25,C1005,Customer 6,Returning,18-25,Female,Ranchi,Jharkhand,East,Executive 16,P1146,Grocery,Tea,Tea Model 2,25788,10,50,128940,199345.47,"($70,405.47)",Credit Card,11,5,Yes
ORD103247,05-Dec-24,14-Dec-24,C1019,Customer 20,New,36-45,Male,Kolkata,West Bengal,East,Executive 9,P1146,Grocery,Tea,Tea Model 2,18223,6,10,98404.2,91166.47,"$7,237.73",Credit Card,6,5,No
ORD103338,15-Jun-24,24-Jun-24,C1035,Customer 36,New,46-60,Male,Bhubaneswar,Odisha,East,Executive 10,P1146,Grocery,Tea,Tea Model 2,32450,1,30,22715,25697.02,"($2,982.02)",Cash,10,5,Yes
ORD103459,17-Apr-24,22-Apr-24,C1031,Customer 32,New,36-45,Male,Panaji,Goa,West,Executive 16,P1148,Grocery,Tea,Tea Model 4,49867,6,5,284241.9,193126.21,"$91,115.69",Net Banking,10,5,Yes
ORD103488,03-Jun-24,13-Jun-24,C1023,Customer 24,New,36-45,Male,Visakhapatnam,Andhra Pradesh,South,Executive 12,P1145,Grocery,Tea,Tea Model 1,37199,8,15,252953.2,167293.47,"$85,659.73",Credit Card,11,5,Yes
ORD103506,06-Aug-24,14-Aug-24,C1026,Customer 27,Returning,18-25,Female,Surat,Gujarat,West,Executive 16,P1145,Grocery,Tea,Tea Model 1,40385,2,40,48462,50946.18,"($2,484.18)",Cash,2,5,Yes
ORD103605,24-Apr-25,01-May-25,C1043,Customer 44,Returning,18-25,Female,Bhubaneswar,Odisha,East,Executive 6,P1145,Grocery,Tea,Tea Model 1,27431,3,0,82293,52307.41,"$29,985.59",Net Banking,6,5,Yes
ORD103819,26-May-24,28-May-24,C1001,Customer 2,New,46-60,Female,Indore,Madhya Pradesh,West,Executive 2,P1151,Grocery,Tea,Tea Model 7,12183,6,20,58478.4,41384.71,"$17,093.69",UPI,10,5,Yes
ORD103912,19-Mar-24,21-Mar-24,C1004,Customer 5,New,18-25,Male,Mysuru,Karnataka,South,Executive 19,P1146,Grocery,Tea,Tea Model 2,14076,4,15,47858.4,29335.45,"$18,522.95",UPI,4,5,Yes
ORD103981,25-Jul-24,26-Jul-24,C1025,Customer 26,New,36-45,Female,Panaji,Goa,West,Executive 7,P1147,Grocery,Tea,Tea Model 3,27583,2,0,55166,34800.66,"$20,365.34",UPI,9,5,Yes
ORD103997,27-Aug-24,05-Sep-24,C1002,Customer 3,Returning,36-45,Female,Raipur,Chhattisgarh,West,Executive 17,P1152,Grocery,Tea,Tea Model 8,33592,4,0,134368,120222.59,"$14,145.41",Net Banking,1,5,Yes
ORD104014,29-May-24,30-May-24,C1033,Customer 34,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 20,P1149,Grocery,Tea,Tea Model 5,7253,10,10,65277,39302.71,"$25,974.29",Net Banking,11,5,No
ORD104129,27-May-24,31-May-24,C1035,Customer 36,Returning,46-60,Female,Bengaluru,Karnataka,South,Executive 1,P1146,Grocery,Tea,Tea Model 2,34815,6,20,167112,190199.23,"($23,087.23)",UPI,7,5,Yes
ORD104303,13-Apr-25,23-Apr-25,C1036,Customer 37,Returning,26-35,Female,Ranchi,Jharkhand,East,Executive 6,P1146,Grocery,Tea,Tea Model 2,16631,9,0,149679,108004.34,"$41,674.66",Credit Card,7,5,Yes
ORD104350,26-Apr-24,03-May-24,C1015,Customer 16,New,46-60,Female,Ahmedabad,Gujarat,West,Executive 18,P1146,Grocery,Tea,Tea Model 2,8502,8,15,57813.6,40861.86,"$16,951.74",Cash,1,5,No
ORD104501,24-Nov-24,27-Nov-24,C1030,Customer 31,New,26-35,Male,Ahmedabad,Gujarat,West,Executive 11,P1152,Grocery,Tea,Tea Model 8,33099,3,10,89367.3,90557.28,"($1,189.98)",UPI,9,5,No
ORD104554,28-Jan-24,05-Feb-24,C1015,Customer 16,Returning,36-45,Female,Bengaluru,Karnataka,South,Executive 16,P1149,Grocery,Tea,Tea Model 5,30257,5,0,151285,118829.95,"$32,455.05",Net Banking,7,5,No
ORD104753,29-Jan-24,04-Feb-24,C1024,Customer 25,Returning,36-45,Male,Kochi,Kerala,South,Executive 18,P1149,Grocery,Tea,Tea Model 5,45095,8,20,288608,264978.48,"$23,629.52",Net Banking,6,5,Yes
ORD105022,04-Jun-24,10-Jun-24,C1047,Customer 48,Returning,26-35,Male,Kolkata,West Bengal,East,Executive 1,P1149,Grocery,Tea,Tea Model 5,6266,5,20,25064,17918.83,"$7,145.17",Cash,6,5,Yes
ORD105096,15-Nov-25,24-Nov-25,C1007,Customer 8,Returning,36-45,Female,Pune,Maharashtra,West,Executive 3,P1147,Grocery,Tea,Tea Model 3,369,9,0,3321,2914.3,$406.7,Cash,8,5,No
ORD105133,13-Mar-25,15-Mar-25,C1004,Customer 5,New,46-60,Male,Kolkata,West Bengal,East,Executive 2,P1149,Grocery,Tea,Tea Model 5,2638,7,25,13849.5,17306,"($3,456.5)",Credit Card,3,5,Yes
ORD105235,20-Oct-25,30-Oct-25,C1042,Customer 43,New,46-60,Male,New Delhi,Delhi,North,Executive 6,P1145,Grocery,Tea,Tea Model 1,5908,5,0,29540,25105.63,"$4,434.37",Credit Card,7,5,Yes
ORD105254,26-Oct-24,27-Oct-24,C1044,Customer 45,New,36-45,Female,Coimbatore,Tamil Nadu,South,Executive 3,P1152,Grocery,Tea,Tea Model 8,19581,10,20,156648,181620.92,"($24,972.92)",Cash,3,5,Yes
ORD105440,28-Mar-25,29-Mar-25,C1019,Customer 20,New,36-45,Male,Raipur,Chhattisgarh,West,Executive 6,P1150,Grocery,Tea,Tea Model 6,3569,4,0,14276,9818.26,"$4,457.74",Cash,7,5,No
ORD105475,16-Mar-24,25-Mar-24,C1006,Customer 7,Returning,18-25,Female,Hyderabad,Telangana,South,Executive 18,P1151,Grocery,Tea,Tea Model 7,15097,1,40,9058.2,8609.72,$448.48,UPI,8,5,Yes
ORD105510,18-Dec-25,28-Dec-25,C1040,Customer 41,New,26-35,Female,Guwahati,Assam,East,Executive 14,P1151,Grocery,Tea,Tea Model 7,48963,8,0,391704,279341.86,"$1,12,362.14",Credit Card,8,5,Yes
ORD105724,24-Feb-25,28-Feb-25,C1046,Customer 47,New,18-25,Male,Hyderabad,Telangana,South,Executive 12,P1147,Grocery,Tea,Tea Model 3,21423,8,10,154245.6,118981.75,"$35,263.85",Net Banking,11,5,No
ORD105740,24-Nov-25,25-Nov-25,C1040,Customer 41,Returning,36-45,Female,Jaipur,Rajasthan,North,Executive 16,P1146,Grocery,Tea,Tea Model 2,22979,8,30,128682.4,163816.1,"($35,133.7)",UPI,4,5,No
ORD105927,06-Nov-25,09-Nov-25,C1025,Customer 26,Returning,18-25,Male,Guwahati,Assam,East,Executive 7,P1146,Grocery,Tea,Tea Model 2,5488,2,35,7134.4,8437.03,"($1,302.63)",Credit Card,12,5,Yes
ORD106211,30-Mar-24,31-Mar-24,C1025,Customer 26,New,18-25,Female,New Delhi,Delhi,North,Executive 12,P1150,Grocery,Tea,Tea Model 6,42959,5,40,128877,110648.77,"$18,228.23",Net Banking,12,5,Yes
ORD106356,21-Aug-24,28-Aug-24,C1006,Customer 7,Returning,46-60,Male,Kolkata,West Bengal,East,Executive 8,P1145,Grocery,Tea,Tea Model 1,29653,10,0,296530,250860.96,"$45,669.04",Cash,11,5,No
ORD106417,25-Dec-25,26-Dec-25,C1032,Customer 33,New,18-25,Male,Kochi,Kerala,South,Executive 6,P1145,Grocery,Tea,Tea Model 1,48140,3,15,122757,80090.92,"$42,666.08",UPI,8,5,No
ORD106497,08-Nov-24,16-Nov-24,C1040,Customer 41,New,26-35,Male,New Delhi,Delhi,North,Executive 10,P1151,Grocery,Tea,Tea Model 7,22677,3,50,34015.5,38344.89,"($4,329.39)",Net Banking,2,5,No
ORD106512,01-Aug-24,05-Aug-24,C1027,Customer 28,Returning,18-25,Male,Ludhiana,Punjab,North,Executive 11,P1151,Grocery,Tea,Tea Model 7,19406,8,10,139723.2,115908.23,"$23,814.97",UPI,3,5,No
ORD106519,30-Jun-25,09-Jul-25,C1014,Customer 15,Returning,36-45,Female,Kochi,Kerala,South,Executive 11,P1152,Grocery,Tea,Tea Model 8,24700,2,50,24700,25763.28,"($1,063.28)",Credit Card,8,5,Yes
ORD106760,16-Jul-25,22-Jul-25,C1039,Customer 40,New,46-60,Female,Ludhiana,Punjab,North,Executive 11,P1145,Grocery,Tea,Tea Model 1,3849,1,50,1924.5,2537.18,($612.68),Cash,11,5,No
ORD106825,26-Nov-24,29-Nov-24,C1043,Customer 44,New,26-35,Male,Gurugram,Haryana,North,Executive 4,P1152,Grocery,Tea,Tea Model 8,6679,3,10,18033.3,17660.23,$373.07,Net Banking,7,5,Yes
ORD106842,05-Jan-25,11-Jan-25,C1021,Customer 22,New,36-45,Female,Noida,Uttar Pradesh,North,Executive 10,P1146,Grocery,Tea,Tea Model 2,38597,6,10,208423.8,184167.96,"$24,255.84",Cash,10,5,No
ORD107154,04-Jun-25,06-Jun-25,C1044,Customer 45,Returning,46-60,Female,Raipur,Chhattisgarh,West,Executive 2,P1146,Grocery,Tea,Tea Model 2,33723,6,10,182104.2,183904.49,"($1,800.29)",Credit Card,8,5,Yes
ORD107181,27-Nov-24,04-Dec-24,C1043,Customer 44,Returning,46-60,Female,Raipur,Chhattisgarh,West,Executive 9,P1149,Grocery,Tea,Tea Model 5,20796,1,5,19756.2,19022.35,$733.85,Cash,4,5,No
ORD107205,10-Oct-25,12-Oct-25,C1049,Customer 50,New,46-60,Male,Patna,Bihar,East,Executive 9,P1151,Grocery,Tea,Tea Model 7,4704,3,20,11289.6,9155.38,"$2,134.22",Net Banking,12,5,Yes
ORD107245,26-Apr-25,06-May-25,C1024,Customer 25,Returning,18-25,Female,Kolkata,West Bengal,East,Executive 18,P1152,Grocery,Tea,Tea Model 8,22820,3,25,51345,38323.09,"$13,021.91",Net Banking,7,5,No
ORD107503,07-Jul-25,13-Jul-25,C1043,Customer 44,Returning,26-35,Male,Bengaluru,Karnataka,South,Executive 2,P1152,Grocery,Tea,Tea Model 8,36646,6,25,164907,198881.61,"($33,974.61)",Cash,7,5,No
ORD107604,21-May-24,26-May-24,C1028,Customer 29,New,18-25,Female,Surat,Gujarat,West,Executive 9,P1146,Grocery,Tea,Tea Model 2,31256,8,15,212540.8,208622.55,"$3,918.25",Net Banking,7,5,Yes
ORD107744,30-Aug-24,03-Sep-24,C1010,Customer 11,Returning,36-45,Male,Surat,Gujarat,West,Executive 17,P1150,Grocery,Tea,Tea Model 6,21888,8,5,166348.8,137959.58,"$28,389.22",Cash,5,5,Yes
ORD107828,12-Mar-24,19-Mar-24,C1018,Customer 19,Returning,26-35,Male,Panaji,Goa,West,Executive 11,P1146,Grocery,Tea,Tea Model 2,41537,1,40,24922.2,36648.05,"($11,725.85)",Net Banking,10,5,No
ORD107962,04-Aug-25,14-Aug-25,C1034,Customer 35,New,18-25,Female,Surat,Gujarat,West,Executive 20,P1147,Grocery,Tea,Tea Model 3,40883,1,35,26573.95,34939.59,"($8,365.64)",Net Banking,12,5,No
ORD108076,08-Aug-25,15-Aug-25,C1049,Customer 50,New,46-60,Female,Bengaluru,Karnataka,South,Executive 9,P1147,Grocery,Tea,Tea Model 3,16908,1,0,16908,13601.01,"$3,306.99",Cash,8,5,Yes
ORD108271,12-Jan-25,18-Jan-25,C1014,Customer 15,Returning,26-35,Female,Gurugram,Haryana,North,Executive 12,P1149,Grocery,Tea,Tea Model 5,31112,2,30,43556.8,44637.89,"($1,081.09)",Credit Card,11,5,No
ORD108342,21-Nov-24,28-Nov-24,C1001,Customer 2,New,46-60,Male,Bhubaneswar,Odisha,East,Executive 20,P1146,Grocery,Tea,Tea Model 2,46488,7,50,162708,305536.9,"($1,42,828.9)",Net Banking,11,5,Yes
ORD108354,21-Dec-24,24-Dec-24,C1023,Customer 24,Returning,26-35,Female,Panaji,Goa,West,Executive 1,P1149,Grocery,Tea,Tea Model 5,48834,10,40,293004,447412.28,"($1,54,408.28)",UPI,12,5,Yes
ORD108417,11-Jun-24,20-Jun-24,C1004,Customer 5,Returning,26-35,Female,Panaji,Goa,West,Executive 4,P1152,Grocery,Tea,Tea Model 8,35454,4,15,120543.6,116355.84,"$4,187.76",Credit Card,6,5,Yes
ORD108436,24-Oct-24,25-Oct-24,C1040,Customer 41,New,18-25,Male,Gurugram,Haryana,North,Executive 5,P1151,Grocery,Tea,Tea Model 7,39497,2,50,39497,49882.17,"($10,385.17)",Credit Card,8,5,No
ORD108603,23-Sep-24,30-Sep-24,C1004,Customer 5,Returning,36-45,Female,Jaipur,Rajasthan,North,Executive 16,P1148,Grocery,Tea,Tea Model 4,9256,9,50,41652,72787.19,"($31,135.19)",UPI,9,5,Yes
